n_households:  100
[2023-05-16 21:19:33.256466] Epoch: 45 / 5000, Frames: 46000, gov_Rewards: 0.372, house_Rewards: 192.393, years: 25.300
[2023-05-16 21:19:33.757453] Epoch: 46 / 5000, Frames: 47000, gov_Rewards: 0.354, house_Rewards: 175.908, years: 23.100
[2023-05-16 21:19:34.402761] Epoch: 47 / 5000, Frames: 48000, gov_Rewards: 0.476, house_Rewards: 227.290, years: 29.900
[2023-05-16 21:19:34.979972] Epoch: 48 / 5000, Frames: 49000, gov_Rewards: 0.417, house_Rewards: 202.617, years: 26.600
[2023-05-16 21:19:35.564952] Epoch: 49 / 5000, Frames: 50000, gov_Rewards: 0.394, house_Rewards: 204.216, years: 26.800
[2023-05-16 21:19:36.128578] Epoch: 50 / 5000, Frames: 51000, gov_Rewards: 0.408, house_Rewards: 198.083, years: 25.900
[2023-05-16 21:19:36.732456] Epoch: 51 / 5000, Frames: 52000, gov_Rewards: 0.448, house_Rewards: 213.054, years: 27.900
[2023-05-16 21:19:37.437103] Epoch: 52 / 5000, Frames: 53000, gov_Rewards: 0.815, house_Rewards: 254.374, years: 32.900
[2023-05-16 21:19:38.058321] Epoch: 53 / 5000, Frames: 54000, gov_Rewards: 0.456, house_Rewards: 219.009, years: 28.700
[2023-05-16 21:19:38.731392] Epoch: 54 / 5000, Frames: 55000, gov_Rewards: 0.532, house_Rewards: 238.616, years: 31.100
[2023-05-16 21:19:39.412544] Epoch: 55 / 5000, Frames: 56000, gov_Rewards: 0.518, house_Rewards: 240.475, years: 31.500
[2023-05-16 21:19:40.035061] Epoch: 56 / 5000, Frames: 57000, gov_Rewards: 0.471, house_Rewards: 220.993, years: 28.900
[2023-05-16 21:19:40.642392] Epoch: 57 / 5000, Frames: 58000, gov_Rewards: 0.461, house_Rewards: 214.579, years: 28.100
[2023-05-16 21:19:41.299205] Epoch: 58 / 5000, Frames: 59000, gov_Rewards: 0.513, house_Rewards: 233.150, years: 30.500
[2023-05-16 21:19:41.917906] Epoch: 59 / 5000, Frames: 60000, gov_Rewards: 0.462, house_Rewards: 219.689, years: 28.700
[2023-05-16 21:19:42.515104] Epoch: 60 / 5000, Frames: 61000, gov_Rewards: 0.429, house_Rewards: 210.477, years: 27.600
[2023-05-16 21:19:43.146888] Epoch: 61 / 5000, Frames: 62000, gov_Rewards: 0.474, house_Rewards: 225.076, years: 29.400
[2023-05-16 21:19:43.714807] Epoch: 62 / 5000, Frames: 63000, gov_Rewards: 0.397, house_Rewards: 197.161, years: 26.000
[2023-05-16 21:19:44.343562] Epoch: 63 / 5000, Frames: 64000, gov_Rewards: 0.480, house_Rewards: 223.404, years: 29.200
[2023-05-16 21:19:44.906291] Epoch: 64 / 5000, Frames: 65000, gov_Rewards: 0.401, house_Rewards: 198.089, years: 26.000
[2023-05-16 21:19:45.583708] Epoch: 65 / 5000, Frames: 66000, gov_Rewards: 0.522, house_Rewards: 238.290, years: 31.100
[2023-05-16 21:19:46.254707] Epoch: 66 / 5000, Frames: 67000, gov_Rewards: 0.511, house_Rewards: 238.378, years: 31.100
[2023-05-16 21:19:46.856265] Epoch: 67 / 5000, Frames: 68000, gov_Rewards: 0.458, house_Rewards: 214.306, years: 28.100
[2023-05-16 21:19:47.508049] Epoch: 68 / 5000, Frames: 69000, gov_Rewards: 0.509, house_Rewards: 232.882, years: 30.200
[2023-05-16 21:19:48.053303] Epoch: 69 / 5000, Frames: 70000, gov_Rewards: 0.395, house_Rewards: 191.578, years: 25.100
[2023-05-16 21:19:48.672953] Epoch: 70 / 5000, Frames: 71000, gov_Rewards: 0.485, house_Rewards: 222.670, years: 28.900
[2023-05-16 21:19:49.389904] Epoch: 71 / 5000, Frames: 72000, gov_Rewards: 0.562, house_Rewards: 256.230, years: 33.400
[2023-05-16 21:19:49.967587] Epoch: 72 / 5000, Frames: 73000, gov_Rewards: 0.421, house_Rewards: 203.906, years: 26.700
[2023-05-16 21:19:50.555139] Epoch: 73 / 5000, Frames: 74000, gov_Rewards: 0.416, house_Rewards: 205.031, years: 26.900
[2023-05-16 21:19:51.116061] Epoch: 74 / 5000, Frames: 75000, gov_Rewards: 0.419, house_Rewards: 196.049, years: 25.700
[2023-05-16 21:19:51.807330] Epoch: 75 / 5000, Frames: 76000, gov_Rewards: 0.520, house_Rewards: 245.739, years: 32.100
[2023-05-16 21:19:52.408638] Epoch: 76 / 5000, Frames: 77000, gov_Rewards: 0.439, house_Rewards: 210.756, years: 27.600
[2023-05-16 21:19:53.033056] Epoch: 77 / 5000, Frames: 78000, gov_Rewards: 0.456, house_Rewards: 220.705, years: 28.900
[2023-05-16 21:19:53.679457] Epoch: 78 / 5000, Frames: 79000, gov_Rewards: 0.471, house_Rewards: 228.714, years: 30.000
[2023-05-16 21:19:54.330205] Epoch: 79 / 5000, Frames: 80000, gov_Rewards: 0.478, house_Rewards: 228.417, years: 30.000
[2023-05-16 21:19:54.957492] Epoch: 80 / 5000, Frames: 81000, gov_Rewards: 0.475, house_Rewards: 221.679, years: 29.000
[2023-05-16 21:19:55.571004] Epoch: 81 / 5000, Frames: 82000, gov_Rewards: 0.427, house_Rewards: 208.644, years: 27.400
[2023-05-16 21:19:56.250192] Epoch: 82 / 5000, Frames: 83000, gov_Rewards: 0.531, house_Rewards: 242.522, years: 31.600
[2023-05-16 21:19:56.831011] Epoch: 83 / 5000, Frames: 84000, gov_Rewards: 0.419, house_Rewards: 206.419, years: 26.900
[2023-05-16 21:19:57.438412] Epoch: 84 / 5000, Frames: 85000, gov_Rewards: 0.431, house_Rewards: 213.934, years: 28.100
[2023-05-16 21:19:58.063697] Epoch: 85 / 5000, Frames: 86000, gov_Rewards: 0.471, house_Rewards: 222.362, years: 29.100
[2023-05-16 21:19:58.655132] Epoch: 86 / 5000, Frames: 87000, gov_Rewards: 0.459, house_Rewards: 209.108, years: 27.400
[2023-05-16 21:19:59.218379] Epoch: 87 / 5000, Frames: 88000, gov_Rewards: 0.409, house_Rewards: 197.437, years: 25.900
[2023-05-16 21:19:59.788081] Epoch: 88 / 5000, Frames: 89000, gov_Rewards: 0.402, house_Rewards: 198.950, years: 26.200
[2023-05-16 21:20:00.348555] Epoch: 89 / 5000, Frames: 90000, gov_Rewards: 0.415, house_Rewards: 197.762, years: 25.900
[2023-05-16 21:20:00.953597] Epoch: 90 / 5000, Frames: 91000, gov_Rewards: 0.457, house_Rewards: 212.166, years: 27.700
[2023-05-16 21:20:01.479631] Epoch: 91 / 5000, Frames: 92000, gov_Rewards: 0.333, house_Rewards: 180.891, years: 24.000
[2023-05-16 21:20:02.125632] Epoch: 92 / 5000, Frames: 93000, gov_Rewards: 0.493, house_Rewards: 230.236, years: 30.000
[2023-05-16 21:20:02.778501] Epoch: 93 / 5000, Frames: 94000, gov_Rewards: 0.502, house_Rewards: 232.584, years: 30.300
[2023-05-16 21:20:03.423558] Epoch: 94 / 5000, Frames: 95000, gov_Rewards: 0.455, house_Rewards: 225.841, years: 29.600
[2023-05-16 21:20:04.065562] Epoch: 95 / 5000, Frames: 96000, gov_Rewards: 0.478, house_Rewards: 227.316, years: 29.700
[2023-05-16 21:20:04.667622] Epoch: 96 / 5000, Frames: 97000, gov_Rewards: 0.449, house_Rewards: 213.654, years: 28.000
[2023-05-16 21:20:05.355735] Epoch: 97 / 5000, Frames: 98000, gov_Rewards: 0.940, house_Rewards: 247.141, years: 31.900
[2023-05-16 21:20:05.969893] Epoch: 98 / 5000, Frames: 99000, gov_Rewards: 0.447, house_Rewards: 215.590, years: 28.200
[2023-05-16 21:20:06.539402] Epoch: 99 / 5000, Frames: 100000, gov_Rewards: 0.438, house_Rewards: 201.232, years: 26.400
[2023-05-16 21:20:07.204268] Epoch: 100 / 5000, Frames: 101000, gov_Rewards: 0.512, house_Rewards: 234.405, years: 30.500
[2023-05-16 21:20:07.833488] Epoch: 101 / 5000, Frames: 102000, gov_Rewards: 0.498, house_Rewards: 222.860, years: 29.000
[2023-05-16 21:20:08.433533] Epoch: 102 / 5000, Frames: 103000, gov_Rewards: 0.449, house_Rewards: 211.909, years: 27.700
[2023-05-16 21:20:09.044766] Epoch: 103 / 5000, Frames: 104000, gov_Rewards: 0.462, house_Rewards: 218.583, years: 28.600
[2023-05-16 21:20:09.590273] Epoch: 104 / 5000, Frames: 105000, gov_Rewards: 0.394, house_Rewards: 194.911, years: 25.600
[2023-05-16 21:20:10.253143] Epoch: 105 / 5000, Frames: 106000, gov_Rewards: 0.510, house_Rewards: 239.515, years: 31.200
[2023-05-16 21:20:10.881124] Epoch: 106 / 5000, Frames: 107000, gov_Rewards: 0.495, house_Rewards: 226.068, years: 29.400
[2023-05-16 21:20:11.418705] Epoch: 107 / 5000, Frames: 108000, gov_Rewards: 0.408, house_Rewards: 190.053, years: 24.900
[2023-05-16 21:20:12.133766] Epoch: 108 / 5000, Frames: 109000, gov_Rewards: 0.814, house_Rewards: 259.454, years: 33.300
