income,saving,wageinc,asset,foodhome,foodaway,fooddelv,rent
60179.72698,0,60179.72698,123434.3305,4568.388034,0,0,0
60179.72698,0,60179.72698,123544.1475,4568.388034,0,0,0
47920.89371,4392.680802,47920.89371,603208.9017,2855.242521,263.5608481,0,0
47920.89371,4392.680802,47920.89371,603208.9017,2855.242521,263.5608481,0,0
47920.89371,4392.680802,47920.89371,603208.9017,2855.242521,263.5608481,0,0
47920.89371,4392.680802,47920.89371,603208.9017,2855.242521,263.5608481,0,0
47920.89371,4392.680802,47920.89371,603240.2655,2855.242521,263.5608481,0,0
55721.96943,1.0981702,0,220.7322103,1713.145513,571.0485042,1713.145513,988.3531804
55721.96943,1.0981702,0,220.7322103,1713.145513,571.0485042,1713.145513,988.3531804
55721.96943,1.0981702,0,220.7322103,1713.145513,1142.097008,1713.145513,988.3531804
55721.96943,1.0981702,0,220.7322103,1713.145513,571.0485042,1713.145513,988.3531804
55721.96943,1.0981702,0,220.7322103,1713.145513,1142.097008,1713.145513,988.3531804
1361956.377,108718.8498,339904.0135,12497725.97,19986.69765,2855.242521,0,0
1273024.114,103227.9988,368879.4376,11850244.82,19986.69765,2284.194017,0,0
1406199.62,120798.722,295326.438,12104690.85,20557.74615,2855.242521,0,0
1261545.388,102129.8286,345476.2105,11608317.92,19986.69765,2855.242521,0,0
1149990.005,97737.14784,306470.8319,12829373.37,19986.69765,2855.242521,0,0
82468.51475,1098.1702,80239.63598,29980.04647,5710.485042,1054.243392,395.3412721,1043.26169
82468.51475,1098.1702,80239.63598,29980.04647,5710.485042,1054.243392,395.3412721,1043.26169
82468.51475,1098.1702,80239.63598,29870.22945,5710.485042,1054.243392,395.3412721,1043.26169
82468.51475,1098.1702,80239.63598,29870.22945,5710.485042,1054.243392,395.3412721,1043.26169
82468.51475,1098.1702,80239.63598,29870.22945,5710.485042,1054.243392,395.3412721,1043.26169
1359616.054,499667.4412,0,5384328.493,19986.69765,11420.97008,0,0
1359616.054,499667.4412,0,5099902.411,19986.69765,11420.97008,0,0
1359616.054,499667.4412,0,5617140.575,19986.69765,11420.97008,0,0
1359616.054,499667.4412,0,5099902.411,19986.69765,11420.97008,0,0
1359616.054,499667.4412,0,5343696.195,19986.69765,11420.97008,0,0
16716.59083,549.0851002,0,13178.0424,1427.621261,1142.097008,0,713.8106303
16716.59083,549.0851002,0,14276.21261,1427.621261,1713.145513,0,713.8106303
16716.59083,549.0851002,0,13178.0424,1427.621261,1713.145513,0,713.8106303
16716.59083,549.0851002,0,13178.0424,1427.621261,1142.097008,0,713.8106303
16716.59083,549.0851002,0,13178.0424,1427.621261,1142.097008,0,713.8106303
22288.78777,0,0,303204.7923,4612.314842,395.3412721,0,0
22288.78777,0,0,252579.1461,4612.314842,395.3412721,0,0
22288.78777,0,0,277946.8777,4612.314842,263.5608481,0,0
22288.78777,0,0,302106.6221,4612.314842,263.5608481,0,0
22288.78777,0,0,267953.5289,4612.314842,263.5608481,0,0
244062.2261,89720.50537,0,7487115.774,17131.45513,15813.65089,0,0
228460.0747,87853.61603,0,6393876.358,17131.45513,17131.45513,0,0
237375.5898,92136.47981,0,7492376.009,14495.84665,18449.25937,0,0
218430.1202,79617.33953,0,6981013.055,15813.65089,17131.45513,0,0
216201.2414,84668.92245,0,6788053.57,15813.65089,17131.45513,0,0
50149.77249,0,39005.3786,58224.98403,13178.0424,1317.80424,0,867.5544583
50149.77249,0,39005.3786,58235.96573,13178.0424,1317.80424,0,867.5544583
49035.3331,0,39005.3786,57137.79553,13178.0424,1317.80424,0,856.5727563
50149.77249,0,39005.3786,57137.79553,13178.0424,1317.80424,0,856.5727563
49035.3331,0,39005.3786,58224.98403,13178.0424,1317.80424,0,856.5727563
57950.84821,1537.438281,57950.84821,29101.51031,1976.706361,922.4629683,263.5608481,713.8106303
55721.96943,1537.438281,55721.96943,30199.68051,1976.706361,922.4629683,131.780424,713.8106303
54607.53004,1537.438281,53493.09065,30089.86349,1976.706361,922.4629683,263.5608481,713.8106303
53493.09065,1537.438281,52378.65126,28991.69329,1976.706361,922.4629683,263.5608481,713.8106303
50149.77249,1537.438281,51264.21187,30089.86349,1976.706361,922.4629683,131.780424,713.8106303
89155.15108,2421.465292,91384.02986,294095.4705,8565.727563,2635.608481,0,0
89155.15108,2421.465292,91384.02986,293326.7514,8565.727563,2635.608481,0,0
89155.15108,2426.956143,91384.02986,298383.8252,8565.727563,2635.608481,0,0
89155.15108,2421.465292,91384.02986,298378.3343,8565.727563,2635.608481,0,0
89155.15108,2421.465292,91384.02986,293326.7514,8565.727563,2635.608481,0,0
159364.8326,0,96956.2268,838452.948,5930.119082,0,0,933.4446703
152678.1962,0,96956.2268,838452.948,5930.119082,0,0,933.4446703
149334.8781,0,96956.2268,838452.948,5930.119082,0,0,933.4446703
150449.3175,0,96956.2268,838452.948,5930.119082,0,0,933.4446703
158250.3932,0,96956.2268,838452.948,5930.119082,0,0,933.4446703
178310.3022,8785.361603,178310.3022,538213.2152,8565.727563,4568.388034,0,0
178310.3022,8785.361603,178310.3022,538213.2152,8565.727563,4568.388034,0,0
178310.3022,8785.361603,178310.3022,538213.2152,8565.727563,3997.339529,0,0
178310.3022,8785.361603,178310.3022,538213.2152,8565.727563,4568.388034,0,0
178310.3022,8785.361603,178310.3022,538213.2152,8565.727563,3997.339529,0,0
378909.3921,196572.4659,278609.8471,3042480.54,4568.388034,6852.582051,0,2415.974441
378909.3921,338236.4217,278609.8471,3325039.733,5139.436538,6852.582051,0,2415.974441
378909.3921,254775.4865,278609.8471,3058404.008,5139.436538,6852.582051,0,2415.974441
378909.3921,209750.5083,278609.8471,3155042.986,4568.388034,6852.582051,0,2415.974441
378909.3921,338236.4217,278609.8471,3328663.694,4568.388034,6852.582051,0,2415.974441
131503.8479,21963.40401,131503.8479,193168.1383,5710.485042,3426.291025,395.3412721,0
131503.8479,21963.40401,131503.8479,192069.9681,5710.485042,3426.291025,395.3412721,0
131503.8479,21963.40401,131503.8479,192069.9681,5710.485042,3426.291025,395.3412721,0
131503.8479,21963.40401,131503.8479,194046.6744,5710.485042,3426.291025,395.3412721,0
131503.8479,21963.40401,131503.8479,191411.0659,5710.485042,3426.291025,395.3412721,0
56836.40882,54.90851002,39005.3786,168799.7415,5710.485042,571.0485042,0,0
56836.40882,54.90851002,39005.3786,172906.8981,5710.485042,571.0485042,0,0
56836.40882,54.90851002,39005.3786,168711.8879,5710.485042,571.0485042,0,0
56836.40882,54.90851002,39005.3786,169447.6619,5710.485042,571.0485042,0,0
56836.40882,54.90851002,39005.3786,170710.5577,5710.485042,571.0485042,0,0
423486.9677,0,144877.1205,8662366.541,6852.582051,13134.1156,0,0
423486.9677,0,144877.1205,8002366.25,11992.01859,22841.94017,0,0
423486.9677,0,144877.1205,11307858.55,5710.485042,12563.06709,0,0
423486.9677,0,144877.1205,8914945.687,18844.60064,21128.79466,0,0
423486.9677,0,144877.1205,12208358.12,6852.582051,6281.533546,0,0
42348.69677,0,0,1309370.293,2855.242521,0,0,0
44577.57554,0,0,1305965.966,2855.242521,0,0,0
43463.13615,0,0,1304329.692,2855.242521,0,0,0
41234.25738,0,0,1304439.509,2855.242521,0,0,0
43463.13615,0,0,1303890.424,2855.242521,0,0,0
18945.46961,0,0,658.9021202,11420.97008,0,0,603.9936102
22288.78777,0,0,1098.1702,11420.97008,0,0,603.9936102
17831.03022,0,0,878.5361603,11420.97008,0,0,603.9936102
21174.34838,0,0,658.9021202,11420.97008,0,0,603.9936102
18945.46961,0,0,5490.851002,11420.97008,0,0,603.9936102
46806.45432,6589.021202,0,75444.29277,9707.824572,1142.097008,0,384.3595701
52378.65126,6259.570142,0,71820.33111,9707.824572,571.0485042,0,373.3778681
35662.06043,8016.642463,0,77420.99913,6852.582051,571.0485042,0,384.3595701
30089.86349,6479.204182,0,72698.86727,9136.776067,1142.097008,0,373.3778681
51264.21187,7467.557363,0,79397.70549,9707.824572,1142.097008,0,384.3595701
51264.21187,0,51264.21187,34153.09323,8565.727563,0,0,1427.621261
51264.21187,0,51264.21187,34153.09323,8565.727563,0,0,1427.621261
51264.21187,0,51264.21187,34153.09323,8565.727563,0,0,1427.621261
51264.21187,0,51264.21187,34153.09323,8565.727563,0,0,1427.621261
51264.21187,0,51264.21187,34153.09323,8565.727563,0,0,1427.621261
103642.8631,1866.889341,55721.96943,396373.5521,6281.533546,2635.608481,0,0
102528.4237,1757.072321,55721.96943,289038.3967,6281.533546,2635.608481,0,0
102528.4237,1757.072321,55721.96943,373290.0145,7423.630555,2635.608481,0,0
102528.4237,1976.706361,55721.96943,436742.2887,7423.630555,2635.608481,0,0
103642.8631,2196.340401,55721.96943,300239.7328,8565.727563,2635.608481,0,0
117016.1358,285.5242521,109215.0601,462285.7276,9707.824572,2635.608481,0,0
117016.1358,285.5242521,109215.0601,462395.5446,9707.824572,2635.608481,0,0
117016.1358,285.5242521,109215.0601,462285.7276,10278.87308,2635.608481,0,0
115901.6964,285.5242521,109215.0601,462395.5446,9707.824572,2635.608481,0,0
117016.1358,285.5242521,109215.0601,462285.7276,10278.87308,2635.608481,0,0
102528.4237,0,102528.4237,442628.481,7994.679059,2284.194017,0,0
102528.4237,0,102528.4237,442628.481,7994.679059,2284.194017,0,0
102528.4237,0,102528.4237,442628.481,7994.679059,2284.194017,0,0
102528.4237,0,102528.4237,441530.3108,7994.679059,2284.194017,0,0
102528.4237,0,102528.4237,441530.3108,7994.679059,2284.194017,0,0
84697.39353,7687.191403,81354.07536,247527.5632,6281.533546,1844.925937,0,0
84697.39353,7687.191403,81354.07536,247637.3802,6281.533546,1844.925937,0,0
84697.39353,7138.106303,81354.07536,246978.4781,6281.533546,1844.925937,0,0
83582.95414,7247.923323,81354.07536,247088.2951,6281.533546,1844.925937,0,0
84697.39353,7028.289283,81354.07536,248076.6483,6281.533546,1844.925937,0,0
74667.43903,2745.425501,74667.43903,471171.0227,4568.388034,1142.097008,0,0
74667.43903,2745.425501,74667.43903,403633.5553,4568.388034,1142.097008,0,0
74667.43903,2745.425501,74667.43903,404182.6404,4568.388034,1713.145513,0,0
74667.43903,2745.425501,74667.43903,418458.853,4568.388034,1713.145513,0,0
74667.43903,2745.425501,74667.43903,405280.8106,4568.388034,1713.145513,0,0
66866.36331,0,0,138589.0793,4568.388034,0,0,0
62408.60576,0,0,139797.0665,3997.339529,0,0,0
63523.04515,0,0,138589.0793,4568.388034,0,0,0
62408.60576,0,0,138698.8963,3997.339529,0,0,0
64637.48454,0,0,139797.0665,3997.339529,0,0,0
26746.54533,0,11144.39389,499887.0752,5710.485042,2855.242521,0,0
26746.54533,0,11144.39389,499887.0752,5710.485042,2855.242521,0,0
26746.54533,0,11144.39389,499887.0752,5710.485042,2855.242521,0,0
26746.54533,0,11144.39389,499887.0752,5710.485042,2855.242521,0,0
26746.54533,0,11144.39389,499777.2582,5710.485042,2855.242521,0,0
483666.6946,129584.0836,0,2573452.048,5710.485042,11420.97008,0,0
483666.6946,129584.0836,0,2573452.048,5710.485042,11420.97008,0,0
483666.6946,129584.0836,0,2573232.414,5710.485042,11420.97008,0,0
483666.6946,129584.0836,0,2573891.316,5710.485042,11420.97008,0,0
483666.6946,129584.0836,0,2573561.865,5710.485042,11420.97008,0,0
122588.3327,43926.80802,122588.3327,585324.7168,5710.485042,790.6825443,0,0
122588.3327,43926.80802,122588.3327,560066.8022,5710.485042,790.6825443,0,0
122588.3327,43926.80802,122588.3327,594110.0784,5710.485042,790.6825443,0,0
122588.3327,43926.80802,122588.3327,584226.5466,5710.485042,790.6825443,0,0
122588.3327,43926.80802,122588.3327,561164.9724,5710.485042,790.6825443,0,0
317615.2257,0,317615.2257,1095425.873,11420.97008,11420.97008,0,0
317615.2257,0,317615.2257,1096524.043,11420.97008,11420.97008,0,0
317615.2257,0,317615.2257,1097622.213,11420.97008,11420.97008,0,0
317615.2257,0,317615.2257,1094327.703,11420.97008,11420.97008,0,0
317615.2257,0,317615.2257,1096524.043,11420.97008,11420.97008,0,0
78010.7572,0,44577.57554,14056.57857,3997.339529,658.9021202,0,966.3897764
78010.7572,0,44577.57554,12167.72582,4568.388034,658.9021202,0,966.3897764
78010.7572,0,44577.57554,11893.18327,3997.339529,658.9021202,0,966.3897764
78010.7572,0,44577.57554,11860.23816,4568.388034,658.9021202,0,966.3897764
78010.7572,0,44577.57554,15923.46791,4568.388034,658.9021202,0,966.3897764
4457.757554,0,4457.757554,0,1142.097008,0,0,329.4510601
4457.757554,0,4457.757554,0,1142.097008,0,0,329.4510601
4457.757554,0,4457.757554,0,1142.097008,0,0,329.4510601
4457.757554,0,4457.757554,0,1142.097008,0,0,329.4510601
4457.757554,0,4457.757554,0,1142.097008,0,0,329.4510601
445775.7554,1098.1702,445775.7554,1259601.22,14276.21261,2635.608481,0,0
445775.7554,1098.1702,445775.7554,1255208.539,14276.21261,2635.608481,0,0
445775.7554,1098.1702,445775.7554,1296939.007,14276.21261,2635.608481,0,0
445775.7554,1098.1702,445775.7554,1307920.709,14276.21261,2635.608481,0,0
445775.7554,1098.1702,445775.7554,1272779.262,14276.21261,2635.608481,0,0
59065.28759,11420.97008,57950.84821,355708.3096,11420.97008,1317.80424,0,0
59065.28759,11530.7871,57950.84821,350535.928,11420.97008,1317.80424,0,0
60179.72698,11530.7871,57950.84821,350986.1778,11420.97008,1317.80424,0,0
60179.72698,11530.7871,57950.84821,354050.0726,11420.97008,1317.80424,0,0
59065.28759,11530.7871,59065.28759,352194.165,11420.97008,1317.80424,0,0
27860.98471,549.0851002,0,12585.0305,5710.485042,0,0,1098.1702
28975.4241,549.0851002,0,13221.96921,5710.485042,0,0,1098.1702
28975.4241,549.0851002,0,13189.02411,5710.485042,0,0,1098.1702
28975.4241,549.0851002,0,13287.85942,5710.485042,0,0,1098.1702
27860.98471,549.0851002,0,12299.50624,5710.485042,0,0,1098.1702
648603.7241,12189.68922,27860.98471,4088048.388,14276.21261,3294.510601,0,0
670892.5119,12189.68922,27860.98471,4088048.388,14276.21261,3294.510601,0,0
657519.2393,12189.68922,27860.98471,4088048.388,14276.21261,3294.510601,0,0
663091.4362,12189.68922,27860.98471,4088048.388,14276.21261,3294.510601,0,0
543846.4216,12189.68922,27860.98471,4088048.388,14276.21261,3294.510601,0,0
93612.90864,7467.557363,93612.90864,38545.77403,2855.242521,4568.388034,527.1216962,1043.26169
101413.9844,7357.740343,101413.9844,38765.40807,2855.242521,4568.388034,527.1216962,1043.26169
84697.39353,7138.106303,84697.39353,40632.29742,2855.242521,4568.388034,527.1216962,1043.26169
106986.1813,5930.119082,106986.1813,39973.39529,2855.242521,4568.388034,527.1216962,1043.26169
84697.39353,6479.204182,84697.39353,37996.68893,2855.242521,4568.388034,527.1216962,1043.26169
20059.90899,0,13373.27266,71271.24601,2855.242521,1713.145513,0,0
24517.66655,0,12258.83327,75718.83532,2855.242521,1713.145513,0,0
23403.22716,0,12258.83327,81055.94249,2855.242521,1713.145513,0,0
13373.27266,0,13373.27266,63968.41417,2855.242521,1713.145513,0,0
15602.15144,0,12258.83327,79551.44932,2855.242521,1713.145513,0,0
71324.12087,0,40119.81799,180429.3639,5710.485042,1976.706361,0,0
46806.45432,0,41234.25738,180429.3639,5710.485042,1976.706361,0,0
66866.36331,0,59065.28759,181527.5341,5710.485042,1976.706361,0,0
51264.21187,0,40119.81799,181417.7171,5710.485042,1976.706361,0,0
94727.34803,0,55721.96943,180319.5469,5710.485042,1976.706361,0,0
8358.295414,0,0,45024.97822,10542.43392,395.3412721,0,0
8358.295414,0,0,44915.1612,10542.43392,395.3412721,0,0
8358.295414,0,0,44915.1612,10542.43392,395.3412721,0,0
8358.295414,0,0,46013.3314,10542.43392,395.3412721,0,0
8358.295414,0,0,46013.3314,10542.43392,395.3412721,0,0
33433.18166,0,17831.03022,18778.71043,3953.412721,571.0485042,1317.80424,614.9753122
34547.62105,0,17831.03022,18668.89341,3953.412721,571.0485042,1317.80424,614.9753122
33433.18166,0,17831.03022,18778.71043,3953.412721,571.0485042,1317.80424,614.9753122
34547.62105,0,17831.03022,18668.89341,3953.412721,571.0485042,1317.80424,614.9753122
33433.18166,0,17831.03022,18668.89341,3953.412721,571.0485042,1317.80424,614.9753122
306470.8319,54908.51002,27860.98471,9640836.189,17131.45513,28552.42521,0,0
306470.8319,54908.51002,27860.98471,9640836.189,17131.45513,28552.42521,0,0
306470.8319,54908.51002,27860.98471,9640836.189,17131.45513,28552.42521,0,0
306470.8319,54908.51002,27860.98471,9640836.189,17131.45513,28552.42521,0,0
306470.8319,54908.51002,27860.98471,9641934.36,17131.45513,28552.42521,0,0
70031371.18,0,0,135396698.5,35976.05577,31407.66773,0,0
70031371.18,0,0,132396497.5,39402.34679,27410.3282,0,0
70031371.18,0,0,133962488.2,41115.4923,26268.23119,0,0
70031371.18,0,0,134636764.7,44541.78333,26839.2797,0,0
70031371.18,0,0,133858162.1,41686.54081,29694.52222,0,0
55721.96943,1757.072321,55721.96943,334063.375,5710.485042,2855.242521,0,0
55721.96943,1757.072321,55721.96943,332855.3877,5710.485042,2855.242521,0,0
55721.96943,1757.072321,55721.96943,334173.192,5710.485042,2855.242521,0,0
55721.96943,1757.072321,55721.96943,333953.5579,5710.485042,2855.242521,0,0
55721.96943,1757.072321,55721.96943,334283.009,5710.485042,2855.242521,0,0
130389.4085,0,269694.332,1154176.881,8565.727563,5710.485042,0,0
159364.8326,0,267465.4533,1108053.732,8565.727563,5710.485042,0,0
226231.1959,0,210629.0444,914775.7769,8565.727563,5710.485042,0,0
129274.9691,0,263007.6957,896106.8835,8565.727563,5710.485042,0,0
130389.4085,0,278609.8471,896106.8835,8565.727563,5710.485042,0,0
27860.98471,0,21174.34838,3733.778681,5710.485042,1713.145513,2284.194017,1537.438281
31204.30288,0,24517.66655,3733.778681,5710.485042,1713.145513,2284.194017,1537.438281
30089.86349,0,23403.22716,3623.961661,5710.485042,1713.145513,2284.194017,1647.255301
32318.74227,0,25632.10594,3294.510601,5710.485042,1713.145513,2284.194017,1647.255301
32318.74227,0,26746.54533,3623.961661,5710.485042,1713.145513,2284.194017,1537.438281
52378.65126,1.0981702,51264.21187,14277.31078,2855.242521,0,0,1098.1702
51264.21187,1.0981702,51264.21187,14156.51205,2855.242521,0,0,1098.1702
52378.65126,1.0981702,50149.77249,14277.31078,2855.242521,0,0,1098.1702
52378.65126,1.0981702,51264.21187,14167.49376,2855.242521,0,0,1098.1702
51264.21187,1.0981702,50149.77249,14167.49376,2855.242521,0,0,1098.1702
4218153.086,0,780107.572,67686818.47,11992.01859,39534.12721,0,0
4218153.086,0,780107.572,68224921.87,5710.485042,5139.436538,0,0
4218153.086,0,780107.572,67412275.92,12563.06709,39973.39529,0,0
4218153.086,0,780107.572,66786318.91,14847.26111,40632.29742,0,0
4218153.086,0,780107.572,67126751.67,7994.679059,4568.388034,0,0
79125.19659,34043.27621,80239.63598,237204.7633,4568.388034,395.3412721,0,0
67980.8027,34043.27621,67980.8027,237204.7633,4568.388034,395.3412721,0,0
61294.16637,34043.27621,61294.16637,237204.7633,4568.388034,395.3412721,0,0
60179.72698,34043.27621,60179.72698,237204.7633,4568.388034,395.3412721,0,0
70209.68148,34043.27621,70209.68148,237314.5803,4568.388034,395.3412721,0,0
152678.1962,0,0,1962375.24,5710.485042,2284.194017,2284.194017,0
153792.6356,0,0,1963253.776,5710.485042,2284.194017,2284.194017,0
153792.6356,0,0,1963462.428,5710.485042,2284.194017,2284.194017,0
152678.1962,0,0,1963363.593,5710.485042,2284.194017,2284.194017,0
152678.1962,0,0,1963363.593,5710.485042,2284.194017,2284.194017,0
4312880.434,15374.38281,1448771.205,147867189.9,5710.485042,10849.92158,0,0
4312880.434,14276.21261,1448771.205,148091106.8,5710.485042,11992.01859,0,0
4312880.434,15374.38281,1537926.356,148190271.5,6281.533546,11992.01859,0,0
4312880.434,15374.38281,1448771.205,152145770.8,5710.485042,11420.97008,0,0
4301736.04,14276.21261,1671659.083,143498668.8,6852.582051,11992.01859,0,0
197255.7718,0,168280.3477,1065005.46,5710.485042,5710.485042,1142.097008,0
197255.7718,0,168280.3477,1065005.46,5710.485042,5710.485042,1142.097008,0
197255.7718,0,168280.3477,1064895.643,5710.485042,5710.485042,1142.097008,0
197255.7718,0,168280.3477,1065115.277,5710.485042,5710.485042,1142.097008,0
197255.7718,0,168280.3477,1065225.094,5710.485042,5710.485042,1142.097008,0
40119.81799,32.94510601,33433.18166,20832.2887,9136.776067,1317.80424,1142.097008,1098.1702
41234.25738,54.90851002,33433.18166,21327.56346,9136.776067,1317.80424,1142.097008,1098.1702
39005.3786,109.81702,33433.18166,20546.76445,9136.776067,1317.80424,1142.097008,1098.1702
39005.3786,54.90851002,33433.18166,20513.81934,9136.776067,1317.80424,1142.097008,1098.1702
40119.81799,32.94510601,33433.18166,20294.1853,9136.776067,1317.80424,1142.097008,1098.1702
3343318.166,2415974.441,835829.5414,26112291.03,11420.97008,11420.97008,0,0
3343318.166,2415974.441,835829.5414,25979412.43,11420.97008,11420.97008,0,0
3343318.166,2415974.441,835829.5414,26061775.2,11420.97008,11420.97008,0,0
3343318.166,2415974.441,835829.5414,26125469.07,11420.97008,11420.97008,0,0
3343318.166,2415974.441,835829.5414,25936583.79,11420.97008,11420.97008,0,0
189454.6961,0,53493.09065,709967.0346,8565.727563,8565.727563,1142.097008,0
197255.7718,0,54607.53004,719850.5664,8565.727563,8565.727563,1142.097008,0
192798.0142,0,54607.53004,720948.7366,8565.727563,8565.727563,1713.145513,0
190569.1354,0,53493.09065,709967.0346,8565.727563,8565.727563,1142.097008,0
188340.2567,0,53493.09065,720948.7366,8565.727563,8565.727563,1713.145513,0
5349.309065,76.87191403,5349.309065,5040.60122,1976.706361,0,0,768.7191403
11144.39389,54.90851002,11144.39389,5128.454836,1976.706361,0,0,768.7191403
14487.71205,2965.059541,14487.71205,8148.422887,1976.706361,0,0,768.7191403
9249.846925,483.1948882,9361.290864,5688.521638,1976.706361,0,0,768.7191403
12258.83327,219.6340401,12258.83327,5227.290154,1976.706361,0,0,768.7191403
206171.2869,571.0485042,8915.515108,564591.2634,2855.242521,1713.145513,0,0
206171.2869,571.0485042,8915.515108,578428.208,2855.242521,1713.145513,0,0
206171.2869,571.0485042,8915.515108,564920.7145,2855.242521,1713.145513,0,0
206171.2869,571.0485042,8915.515108,560857.4848,2855.242521,1713.145513,0,0
206171.2869,571.0485042,8915.515108,577330.0378,2855.242521,1713.145513,0,0
26746.54533,0,0,5963.064188,8565.727563,1713.145513,0,878.5361603
27860.98471,0,0,5963.064188,8565.727563,1713.145513,0,878.5361603
27860.98471,0,0,5952.082486,8565.727563,1713.145513,0,878.5361603
27860.98471,0,0,5952.082486,8565.727563,1142.097008,0,878.5361603
26746.54533,0,0,5963.064188,8565.727563,1142.097008,0,878.5361603
106986.1813,4392.680802,3120.430288,3917173.105,5710.485042,3997.339529,0,0
106986.1813,4392.680802,3008.986349,3918271.275,5710.485042,3997.339529,0,0
105871.7419,4392.680802,3008.986349,3906191.403,5710.485042,3997.339529,0,0
105871.7419,4392.680802,3008.986349,3918271.275,5710.485042,3997.339529,0,0
106986.1813,4392.680802,3008.986349,3907289.573,5710.485042,3997.339529,0,0
18945.46961,549.0851002,11144.39389,8390.020331,2855.242521,263.5608481,0,658.9021202
17831.03022,549.0851002,11144.39389,8390.020331,2855.242521,263.5608481,0,647.9204182
17831.03022,549.0851002,11144.39389,8379.038629,2855.242521,263.5608481,0,647.9204182
17831.03022,549.0851002,11144.39389,8499.837351,2855.242521,263.5608481,0,647.9204182
17831.03022,549.0851002,11144.39389,8499.837351,2855.242521,263.5608481,0,658.9021202
3343.318166,0,0,10926.79349,3426.291025,571.0485042,0,614.9753122
3343.318166,0,0,10926.79349,3426.291025,571.0485042,0,614.9753122
3343.318166,0,0,10926.79349,3426.291025,571.0485042,0,614.9753122
3343.318166,0,0,10926.79349,3426.291025,571.0485042,0,625.9570142
3343.318166,0,0,10926.79349,3426.291025,571.0485042,0,614.9753122
203942.4081,32945.10601,167165.9083,2486476.968,11420.97008,1142.097008,0,3514.144641
203942.4081,32945.10601,167165.9083,2485378.798,11420.97008,1142.097008,0,3514.144641
203942.4081,32945.10601,167165.9083,2485378.798,11420.97008,1142.097008,0,3514.144641
203942.4081,32945.10601,167165.9083,2485378.798,11420.97008,1713.145513,0,3514.144641
203942.4081,32945.10601,167165.9083,2485378.798,11420.97008,1713.145513,0,3514.144641
23403.22716,0,0,3777.705489,7994.679059,0,0,450.2497822
24517.66655,0,0,3777.705489,7994.679059,0,0,450.2497822
24517.66655,0,0,3777.705489,7994.679059,0,0,450.2497822
23403.22716,0,0,3777.705489,7994.679059,0,0,450.2497822
24517.66655,0,0,3777.705489,7994.679059,0,0,450.2497822
11144.39389,9663.897764,11144.39389,19250.92361,3426.291025,1713.145513,395.3412721,439.2680802
11144.39389,9554.080744,11144.39389,19141.10659,3426.291025,1844.925937,395.3412721,439.2680802
11144.39389,9663.897764,11144.39389,19360.74063,3426.291025,1713.145513,395.3412721,439.2680802
11144.39389,9663.897764,11144.39389,19250.92361,3426.291025,1713.145513,395.3412721,439.2680802
11144.39389,9663.897764,11144.39389,19250.92361,3426.291025,1713.145513,263.5608481,428.2863782
11144.39389,12079.8722,11144.39389,35141.44641,1713.145513,3953.412721,658.9021202,395.3412721
10029.9545,12079.8722,10029.9545,35141.44641,1713.145513,3953.412721,658.9021202,395.3412721
10810.06207,12079.8722,10921.50601,35141.44641,1713.145513,3953.412721,658.9021202,395.3412721
10921.50601,12079.8722,11032.94995,35141.44641,1713.145513,3953.412721,658.9021202,395.3412721
8469.739353,12079.8722,8469.739353,35141.44641,1713.145513,3953.412721,658.9021202,395.3412721
246848.3246,38435.95701,0,16049757.48,21084.86785,7906.825443,0,0
239047.2488,38435.95701,0,16049757.48,21084.86785,7906.825443,0,0
224559.5368,38435.95701,0,16598842.58,19767.06361,7906.825443,0,0
251306.0821,38435.95701,0,15500672.38,18449.25937,7906.825443,0,0
236818.3701,38435.95701,0,15501770.55,18449.25937,7906.825443,0,0
30089.86349,2196.340401,25632.10594,2306.157421,5710.485042,0,0,823.6276503
30089.86349,2196.340401,25632.10594,2306.157421,5710.485042,0,0,823.6276503
30089.86349,2196.340401,25632.10594,2306.157421,5710.485042,0,0,823.6276503
30089.86349,2196.340401,25632.10594,2306.157421,5710.485042,0,0,823.6276503
30089.86349,2196.340401,25632.10594,2306.157421,5710.485042,0,0,823.6276503
168280.3477,0,0,1542270.229,4568.388034,658.9021202,0,0
167165.9083,0,0,1542160.412,4568.388034,658.9021202,0,0
167165.9083,0,0,1542270.229,4568.388034,658.9021202,0,0
167165.9083,0,0,1542160.412,4568.388034,658.9021202,0,0
167165.9083,0,0,1542270.229,4568.388034,658.9021202,0,0
140419.363,10981.702,111443.9389,730063.5492,5710.485042,5271.216962,0,0
168280.3477,10981.702,111443.9389,760263.2297,5710.485042,5271.216962,0,0
188340.2567,10981.702,111443.9389,670872.1754,5710.485042,5271.216962,0,0
144877.1205,10981.702,101413.9844,688772.3497,5710.485042,5271.216962,0,0
154907.075,10981.702,111443.9389,714689.1664,5710.485042,5271.216962,0,0
57950.84821,27454.25501,57950.84821,137271.2751,2635.608481,1317.80424,0,0
63523.04515,27454.25501,62408.60576,138369.4453,2635.608481,1317.80424,0,0
63523.04515,27454.25501,62408.60576,138369.4453,2635.608481,1317.80424,0,0
57950.84821,27454.25501,56836.40882,138369.4453,2635.608481,1317.80424,0,0
59065.28759,27454.25501,59065.28759,137271.2751,2635.608481,1317.80424,0,0
41234.25738,0,0,188885.2745,7423.630555,32.94510601,0,0
41234.25738,0,0,188885.2745,7423.630555,32.94510601,0,0
41234.25738,0,0,188775.4574,7423.630555,32.94510601,0,0
